#HELPS

-1 OLC EDIT~
0 VENTRILOQUATE 'CREATE SOUND'~
Syntax: cast ventriloquate <speaker> <message>
Syntax: cast 'create sound' <speaker> <message>

This spell throws your voice, making it appear that some other object or
character in the room is saying your message.  Victims who make their saving
throw will know that someone is using ventriloquism, but not who.  Victims who
fail their saving throw will think that the object or character really did say
your message.
~
0 WEAKEN~
Syntax: cast weaken <victim>

This spell reduces the strength of the victim by two points.
~
51 'WORD OF RECALL'~
Syntax: cast 'word of recall'

This spell duplicates the built-in RECALL ability.  It is provided solely for
Merc-based muds which wish to eliminate the built-in ability while still
providing the spell.
~
0 'ACID BREATH' 'FIRE BREATH' 'FROST BREATH' 'GAS BREATH' 'LIGHTNING BREATH'~
Syntax: cast 'acid breath'      <victim>
Syntax: cast 'fire breath'      <victim>
Syntax: cast 'frost breath'     <victim>
Syntax: cast 'gas breath'
Syntax: cast 'lightning breath' <victim>

These spells are for the use of dragons.  Acid, fire, frost, and lightning
damage one victim, whereas gas damages every PC in the room.  Fire and
frost can break objects, and acid can damage armor.

High level mages may learn and cast these spells as well.
~
0 DODGE~
This skill lets you dodge incoming attacks, taking no damage from them.
Use of the skill is automatic once you have practiced it.
~
0 'ENHANCED DAMAGE'~
This skill increases the damage you inflict when attacking.  Use of the skill
is automatic once you have practiced it.
~
0 PARRY~
This skill wards off incoming attacks, taking no damage from them.  Use of the
skill is automatic once you have practiced it.  You must be wielding a weapon
to parry.
~
0 PEEK~
This skill shows you a character's inventory when you look at a character.
Use of the skill is automatic once you have practiced it.
~
0 'SECOND ATTACK' 'THIRD ATTACK'~
These skills let you attack more than once during a combat round.  Use of
these skills is automatic once you have practiced them.

You can practice THIRD ATTACK before you have mastered SECOND ATTACK,
although it isn't efficient to do so.
~
51 'GENERAL PURPOSE' 'GENERAL PURPOSE AMMO' 'HIGH EXPLOSIVE'
   'HIGH EXPLOSIVE AMMO'~
Syntax: cast 'general purpose' <target>
Syntax: cast 'high explosive'  <target>

These spells are used by the judges and other enforcers in Glop's
Mega City One area.  Guess what they do?
~
0 GUILD~
The GUILD is the place where adventurers can go to relax, have a few
drinks, tell a few tales, and in general blow off steam.  Each player
class has its own guild, into which other classes cannot set foot.  
Each guild is run by a GUILDMASTER, who is fully versed in all of 
the skills of their class, and can teach them to worthy students.
~
0 GUILDMASTER~
All GUILDMASTERS are fully versed in the skills of their class, and
players can PRACTICE all of their available skills and spells in the
presence of their GUILDMASTER.
~
0 TRAINER~
TRAINERs can provide extensive training sessions which enable players
to TRAIN their base statistics.
~
-1 WAR WARRIOR~
The WARRIOR class is the most basic fighting class available.  Their
battle training along with high strength and high hit points make them
very formidable in hand to hand combat.  WARRIORs train in the art of
multiple attacks.  Some master the art of a SECOND ATTACK and if experienced
enough, master a THIRD ATTACK.  Along with this training in multiple
attacks, a WARRIOR is trained in making each hit count.  ENHANCED DAMAGE
is available to only the learned.  Toward the defense side of the WARRIOR,
skills of PARRY, RESCUE and BASH DOOR allow the WARRIOR to ward off attacks,
rush to the aid of fellow comrades, and open doors rather barbarically.
~
-1 CLE CLERIC~
The CLERIC class is a 'spellcasting' class devoted primarily toward
defense.  A deity gives the CLERIC spells in the curing, warding, and
protection divinities.  CLERICs being of a defensive nature fare poorly
in the art of mortal combat.  They much prefer to be civil servants to
society or doctors to their comrades in arms.
~
-1 MAG MAGE MAGIC MAGIC-USER 'MAGIC USER'~
The MAGE class is a 'spellcasting' class devoted primarily toward control
over the elements.  The universe contains an unmeasured power the MAGE taps
into to influence the world.  MAGE spells are devoted to the invoking,
hermetic, and combative nature.  MAGEs fare a little better than their
CLERIC counterparts in hand-to-hand combat though they much prefer to
stand back and roast their enemies with a FIREBALL.
~
-1 THI THIEF~
The THIEF class can be characterized as a WARRIOR who dropped out of school
to pursue more "profitable" means of living.  These wirey persons have
physical endurance slightly less than that of a WARRIOR but are much more
agile.  Whereas a WARRIOR uses well placed weapon slashes, a THIEF seeks to
DISARM his opponent.  THIEVES also excel in the art of stealth.
An unwary opponent might not detect a THIEF until a BACKSTAB is attempted.
To achieve success in this, the skills SNEAK and HIDE are learned.  With
a THIEF's PICK LOCK and POISON WEAPON skill, a THIEF also makes the perfect
assassin for political powerhouses.
~
-1 PSI PSIONISIST~
The PSIONISIST class is a 'spellcasting' class similar to Mages and Clerics,
but with several important differences.  Where a Mage's power comes from
harnessing external energies present in all matter, and a Cleric's comes from
his or her deity, the Psionisist derives all of his or her power from within.
The Psionisist harnesses, shapes, and utilizes the natural forces which infuse
his or her own being.  As a result, many of the devotions that a Psionisist can
practice are strictly personal in effect, and cannot be used on other players.

Disclaimer:  Psionisist class was originally developed by Thelonius (EnvyMud)
from 'The Complete Psionics Handbook' by Steve Winter, published by TSR, Inc.  
Skills and spells described therein will be quite similar to those here, though
the interpretation has been changed to coincide with a MERC DIKU MUD.  
Questions, comments, and suggestions are welcome.
~
0 GHOST~
When traveling in the night, beware of GHOSTS.  Fortunately, sunlight is
a bane for these representatives of the dead.
~
0 'ADRENALINE CONTROL'~
Syntax: cast 'adrenaline control' 

By controlling the production and release of adrenaline in his or her system, 
the psionicist can gain temporary boosts in dexterity and constitution.  This 
control cannot be initiated during battle because, hey, even psionicists get a 
little excited from time to time.
~
0 AGITATION~
Syntax: cast 'agitation' <character>

This skill is nearly identical to the Mage spell BURNING HANDS.  With this 
skill, a psionicist can cause the cells in his or her victim to become
agitated, moving so fast as to cause burn damage.
~
0 AWE~
Syntax: cast 'awe' <character>

With this discipline, a skilled psionicist can use the power of his or
her mind to affect the morale of an opponent.  If successful, the enemy
will be overcome by awe for the psionicist, and will simply forget to
fight.  Of course, aggressive monsters will revert to their true nature
after only a brief lull in the action.
~
0 'BALLISTIC ATTACK'~
Syntax: cast 'ballistic attack' <character>

BALLISTIC ATTACK lets a psionicist use the powers of his or her mind to throw 
small objects, usually a rock or other debris that happens to be in the area,
at the target.  The results can be rather amusing to the psionicist, and
painful to the victim.
~
0 'BIOFEEDBACK'~
Syntax: cast 'biofeedback'

BIOFEEDBACK is the power with which a psionicist controls the flow of blood 
through his or her body.  This control allows the psionicist to reduce
bleeding, as well as cushion blows against him or her, effectively reducing
the damage by half.  Mind over body indeed...
~
0 'CELL ADJUSTMENT'~
Syntax: cast 'cell adjustment'

A skilled psionicist can also perform CELL ADJUSTMENT, which can remove both 
curses and poisons from his or her body.
~
0 'COMBAT MIND'~
Syntax: cast 'combat mind'

A psionicist using COMBAT MIND has a very keen understanding of his or her 
enemies and their fighting tactics.  As a result, the psionicist has an 
increased chance of hitting his or her enemies, and knows how to minimize the 
damage received from their blows.  Because psionicists are telepathinc, this 
knowledge can also be shared with the his or her companions.
~
0 'CONTROL FLAMES'~
Syntax: cast 'control flames' <character>

With this skill, a psionicist can will the flames in his or her light source to
leap out and strike an enemy.  And if you don't think your light source uses a 
flame, well, you're wrong.  You just aren't looking close enough.
~
0 'DEATH FIELD'~
Syntax: cast 'death field'

A DEATH FIELD is a life-sapping region of negative energy.  Only psionicists
of evil alignment can use this power without suffering repurcussions.  The
death field moves out from the psionicist and envelops every character in the
room.  Because player characters have souls, they are immune to its deadly
touch, but all mobiles are susceptible to it.  Should the saving throw fail,
the mobile will immediately die.  If the mobile is of a sufficently different
level than the psionicist, they will shrug off the attack and only take minor
damage.
~
0 'DETONATE'  'DISINTEGRATE'~
Syntax: cast 'detonate'     <character>
Syntax: cast 'disintegrate' <character>

With both of these skills, a psionocist uses his or her mind to affect the 
latent energy inside inanimate objects.  If these objects are close enough to 
the intended victim, they can cause great damage.  For this reason, most 
psionocists choose the victim itself as the target, since there's bound to be 
SOMETHING dead on it, sooner or later.  Mid-level psionicists can DETONATE 
objects on their victim, and extremely skilled psionicists can even
DISINTEGRATE their victims, killing them instantly.
~
0 'THOUGHT SHIELD' 'MENTAL BARRIER' 'DISPLACEMENT' 'FLESH ARMOR'
  'INTELLECT FORTRESS' 'INERTIAL BARRIER'~
Syntax: cast 'thought shield'
Syntax: cast 'mental barrier'
Syntax: cast 'displacement'
Syntax: cast 'flesh armor'
Syntax: cast 'intellect fortress'
Syntax: cast 'inertial barrier'

These are protective disciplines which a psionicist can exercise.

THOUGHT SHIELD and MENTAL BARRIER create damage-absorbing shields held in place
by the psionicist's will.

DISPLACEMENT makes the psionicist appear to be displaced from his or her actual
position, thus making him or her more difficult to hit.

With the FLESH ARMOR devotion, a psionicist can harden his or her skin into an 
armor-like substance.

INTELLECT FORTRESS shares the powers of the psionicist's mind with the other 
members in his or her group, extending a shield around all of them.

INERTIAL BARRIER creates a barrier of positive energy that reduces the damage 
infliced by creatures of negative energy.
~
0 'DOMINATION'~
Syntax: cast 'domination' <character>
